playdate,number,day,vteam,vleague,v_number,hteam,hleague,h_number,vscore,hscore,len_game,daynight,cinfo,finfo,pinfo,park_id,attendance,len_min,v_line_score,h_line_score,v_at_bats,v_hits,v_doubles,v_triples,v_hruns,v_rbi,v_sh,v_sf,v_hit_pitch,v_walks,v_in_walks,v_strkouts,v_stlbase,v_cau_stl,v_grd_dbl,v_af_ci,v_lft_base,v_ptc_used,v_in_er_rn,v_er_rns,v_wld_ptc,v_balks,v_putouts,v_assists,v_errors,v_pballs,v_dplays,v_tplays,h_bats,h_hits,h_doubles,h_triples,h_hruns,h_rbi,h_sac_hts,h_sac_fly,h_hit_pch,h_walks,h_in_walks,h_strkout,h_stl_bs,h_cug_stl,h_dbl_play,h_af_ci,h_lft_base,h_pch_used,h_in_runs,h_er_runs,h_wld_pitch,h_balks,h_putouts,h_assists,h_errors,h_pballs,h_dplays,h_tplays,hp_ump_id,hp_name,1b_ump_id,1b_ump_name,2b_ump_id,2b_ump_name,3b_ump_id,3b_ump_name,lf_ump_id,lf_ump_name,rf_ump_id,rf_ump_name,v_mid,v_mname,h_mid,h_mname,w_pch_id,w_pch_name,l_pch_id,l_pch_name,s_pch_id,s_pch_name,g_rbi_bt_id,g_rbi_bt_name,v_st_pch_id,v_st_pch_name,h_st_pch_id,h_st_pch_name,v_st_pl1_id,v_st_pl1_name,v_pl1_def_pos,v_st_pl2_id,v_st_pl2_name,v_pl2_def_pos,v_st_pl3_id,v_st_pl3_name,v_pl3_def_pos,v_st_pl4_id,v_st_pl4_name,v_pl4_def_pos,v_st_pl5_id,v_st_pl5_name,v_pl5_def_pos,v_st_pl6_id,v_st_pl6_name,v_pl6_def_pos,v_st_pl7_id,v_st_pl7_name,v_pl7_def_pos,v_st_pl8_id,v_st_pl8_name,v_pl8_def_pos,v_st_pl9_id,v_st_pl9_name,v_pl9_def_pos,h_st_pl1_id,h_st_pl1_name,h_pl1_def_pos,h_st_pl2_id,h_st_pl2_name,h_pl2_def_pos,h_st_pl3_id,h_st_pl3_name,h_pl3_def_pos,h_st_pl4_id,h_st_pl4_name,h_pl4_def_pos,h_st_pl5_id,h_st_pl5_name,h_pl5_def_pos,h_st_pl6_id,h_st_pl6_name,h_pl6_def_pos,h_st_pl7_id,h_st_pl7_name,h_pl7_def_pos,h_st_pl8_id,h_st_pl8_name,h_pl8_def_pos,h_st_pl9_id,h_st_pl9_name,h_pl9_def_pos,HTBF,ACQ
19010729,0,Mon,PIT,NL,82,SLN,NL,86,8,0,54,D,,,,STL05,8300,113,200011121,0,40,15,1,1,0,8,2,-1,0,2,-1,1,2,-1,-1,0,9,1,0,0,0,0,27,9,1,0,2,0,28,3,0,0,0,0,0,-1,1,0,-1,-1,0,-1,-1,0,2,1,7,0,0,0,27,11,2,0,0,0,odayh101,Hank O'Day,browt102,Tom Brown,,(none),,(none),,(none),,(none),clarf101,Fred Clarke,donop101,Patsy Donovan,chesj101,Jack Chesbro,powej105,Jack Powell,,(none),,(none),chesj101,Jack Chesbro,powej105,Jack Powell,clarf101,Fred Clarke,7,beaug101,Ginger Beaumont,8,davil101,Lefty Davis,9,wagnh101,Honus Wagner,6,brank101,Kitty Bransfield,3,ritcc101,Claude Ritchey,4,leact101,Tommy Leach,5,oconj104,Jack O'Connor,2,chesj101,Jack Chesbro,1,burkj101,Jesse Burkett,7,mcgad102,Dan McGann,3,donop101,Patsy Donovan,9,wallb101,Bobby Wallace,6,krueo101,Otto Krueger,5,nicha101,Art Nichols,8,ryanj103,Jack Ryan,4,schrp101,Pop Schriver,2,powej105,Jack Powell,1,,D
19010730,0,Tue,PHA,AL,76,CLE,AL,81,11,5,54,D,,,,CLE05,1400,135,111710,2100200,41,14,3,2,1,10,1,-1,0,2,-1,5,1,-1,-1,0,6,1,3,0,0,0,27,14,3,0,1,0,32,9,2,0,0,4,1,-1,0,1,-1,5,0,-1,-1,0,2,2,6,0,2,0,27,14,4,0,1,0,haskj901,Jack Haskell,connt901,Tommy Connolly,,(none),,(none),,(none),,(none),mackc101,Connie Mack,mcalj102,Jimmy McAleer,plane101,Eddie Plank,moore103,Earl Moore,,(none),,(none),plane101,Eddie Plank,moore103,Earl Moore,fultd101,Dave Fultz,8,davih101,Harry Davis,3,crosl101,Lave Cross,5,lajon101,Nap Lajoie,4,seybs101,Socks Seybold,9,mcinm101,Matty McIntyre,7,powem102,Doc Powers,2,dolaj101,Joe Dolan,6,plane101,Eddie Plank,1,picko101,Ollie Pickering,8,mccaj105,Jack McCarthy,7,obrij103,Jack O'Brien,9,becke101,Erve Beck,4,lachc101,Candy LaChance,3,bradb102,Bill Bradley,5,connj104,Joe Connor,2,schef101,Frank Scheibeck,6,moore103,Earl Moore,1,,D
19010730,0,Tue,PHI,NL,80,BRO,NL,83,3,8,51,D,,,,NYC12,2600,108,200010,10300130x,34,6,1,0,0,1,0,-1,0,5,-1,4,2,-1,-1,0,9,1,8,0,0,0,24,6,1,0,0,0,35,12,0,0,0,8,1,-1,1,1,-1,4,3,-1,-1,0,6,1,0,0,0,0,27,7,4,0,0,0,emslb101,Bob Emslie,,(none),,(none),,(none),,(none),,(none),shetb801,Bill Shettsline,hanln101,Ned Hanlon,kitsf101,Frank Kitson,ortha101,Al Orth,,(none),,(none),ortha101,Al Orth,kitsf101,Frank Kitson,thomr101,Roy Thomas,8,wolvh101,Harry Wolverton,5,flice101,Elmer Flick,9,delae101,Ed Delahanty,3,jackf101,Fred Jacklitsch,2,barrs101,Shad Barry,7,hallb101,Bill Hallman,4,crosm101,Monte Cross,6,ortha101,Al Orth,1,kellj106,Joe Kelley,3,keelw101,Willie Keeler,9,shecj101,Jimmy Sheckard,7,dalyt101,Tom Daly,4,dahlb102,Bill Dahlen,6,mccrt101,Tom McCreery,8,irwic101,Charlie Irwin,5,mcgud101,Deacon McGuire,2,kitsf101,Frank Kitson,1,,D
19010730,0,Tue,NY1,NL,76,BSN,NL,79,4,5,51,D,,,,BOS05,3000,130,10300,10030001x,34,10,0,0,1,4,1,-1,1,5,-1,7,0,-1,-1,0,10,1,5,0,0,0,24,22,2,0,1,0,30,10,1,0,0,4,1,-1,0,3,-1,1,4,-1,-1,0,5,2,4,0,0,0,27,11,2,0,1,0,dwyef101,Frank Dwyer,,(none),,(none),,(none),,(none),,(none),davig102,George Davis,selef801,Frank Selee,willv101,Vic Willis,tayld102,Dummy Taylor,,(none),,(none),tayld102,Dummy Taylor,pittt101,Togie Pittinger,vanhg101,George Van Haltren,8,selbk101,Kip Selbach,7,stras102,Sammy Strang,4,hickc101,Charlie Hickman,6,mcbra101,Algie McBride,9,buelc101,Charlie Buelow,5,warnj103,Jack Warner,2,ganzj101,John Ganzel,3,tayld102,Dummy Taylor,1,slagj102,Jimmy Slagle,9,tennf102,Fred Tenney,3,demog101,Gene DeMontreville,4,coold101,Duff Cooley,8,murpf101,Frank Murphy,7,loweb101,Bobby Lowe,5,longh101,Herman Long,6,morap101,Pat Moran,2,pittt101,Togie Pittinger,1,,D
19010730,0,Tue,CHN,NL,89,CIN,NL,83,5,4,54,D,,,,CIN05,800,100,300000200,110000020,33,5,2,1,0,5,0,-1,1,5,-1,1,1,-1,-1,0,7,1,4,0,0,0,27,13,4,0,0,0,38,10,1,1,0,4,0,-1,0,1,-1,3,1,-1,-1,0,8,2,5,0,1,0,27,5,2,0,1,0,nashb101,Billy Nash,browt102,Tom Brown,,(none),,(none),,(none),,(none),loftt101,Tom Loftus,mcphb101,Bid McPhee,taylj101,Jack Taylor,stima101,Archie Stimmel,,(none),,(none),taylj101,Jack Taylor,stima101,Archie Stimmel,hartt102,Topsy Hartsel,7,greed103,Danny Green,8,chanf101,Frank Chance,9,doylj103,Jack Doyle,3,raymf101,Fred Raymer,5,chilp102,Pete Childs,4,mccob104,Barry McCormick,6,kahom101,Mike Kahoe,2,taylj101,Jack Taylor,1,dobbj101,John Dobbs,5,harld101,Dick Harley,7,beckj103,Jake Beckley,3,craws101,Sam Crawford,9,magog101,George Magoon,6,bay-h101,Harry Bay,8,fox-b101,Bill Fox,4,bergb102,Bill Bergen,2,stima101,Archie Stimmel,1,,D
19010731,0,Wed,WS1,AL,77,BLA,AL,75,2,6,51,D,,,,BAL09,1502,110,1000001,10000104x,32,6,1,0,0,1,0,-1,0,1,-1,-1,2,-1,-1,0,4,1,3,0,0,0,24,13,2,0,1,0,35,14,4,3,0,5,0,-1,0,2,-1,-1,1,-1,-1,0,9,1,2,0,0,0,27,9,1,0,0,0,cantj801,Joe Cantillon,haskj901,Jack Haskell,,(none),,(none),,(none),,(none),mannj102,Jim Manning,mcgrj101,John McGraw,foref101,Frank Foreman,pattc101,Casey Patten,,(none),,(none),pattc101,Casey Patten,foref101,Frank Foreman,waldi101,Irv Waldron,8,farrj103,John Farrell,4,dungs101,Sam Dungan,9,gradm101,Mike Grady,3,clarb103,Boileryard Clarke,2,fostp101,Pop Foster,7,cougb101,Bill Coughlin,5,clinb101,Billy Clingman,6,pattc101,Casey Patten,1,dunnj102,Jack Dunn,5,donlm101,Mike Donlin,7,seymc101,Cy Seymour,9,willj106,Jimmy Williams,4,keisb101,Bill Keister,6,brods101,Steve Brodie,8,hartb104,Jimmy Hart,3,bresr102,Roger Bresnahan,2,foref101,Frank Foreman,1,,D
19010731,0,Wed,DET,AL,82,CHA,AL,83,0,2,51,D,,,,CHI09,2600,95,0,10100000x,32,6,1,1,0,0,1,-1,0,1,-1,4,1,-1,-1,0,7,1,2,0,0,0,24,11,0,0,1,0,28,6,0,0,0,1,0,-1,0,1,-1,2,0,-1,-1,0,3,1,0,0,0,0,27,14,1,0,1,0,sherj901,Jack Sheridan,manna901,Al Mannassau,,(none),,(none),,(none),,(none),stalg101,George Stallings,grifc101,Clark Griffith,grifc101,Clark Griffith,millr112,Roscoe Miller,,(none),,(none),millr112,Roscoe Miller,grifc101,Clark Griffith,cased101,Doc Casey,5,holmd101,Ducky Holmes,9,barrj103,Jimmy Barrett,8,gleak101,Kid Gleason,4,elbek101,Kid Elberfeld,6,nancd101,Kid Nance,7,crocd101,Davey Crockett,3,buelf101,Fritz Buelow,2,millr112,Roscoe Miller,1,hoy-d101,Dummy Hoy,8,jonef102,Fielder Jones,9,merts101,Sam Mertes,4,isbef101,Frank Isbell,3,mcfah102,Herm McFarland,7,burkj104,Jimmy Burke,5,shugf101,Frank Shugart,6,sullb102,Billy Sullivan,2,grifc101,Clark Griffith,1,,D
19010731,0,Wed,BOS,AL,78,PHA,AL,77,10,13,51,D,,,,PHI10,2011,140,201200230,02013007x,38,12,3,0,0,8,1,-1,2,4,-1,3,0,-1,-1,0,8,2,6,0,0,0,24,17,3,0,1,0,34,11,0,0,2,8,0,-1,1,6,-1,1,4,-1,-1,0,4,1,4,0,0,0,27,11,5,0,1,0,connt901,Tommy Connolly,,(none),,(none),,(none),,(none),,(none),collj103,Jimmy Collins,mackc101,Connie Mack,frasc101,Chick Fraser,wintg101,George Winter,,(none),,(none),wintg101,George Winter,frasc101,Chick Fraser,dowdt101,Tommy Dowd,7,stahc101,Chick Stahl,8,collj103,Jimmy Collins,5,freeb102,Buck Freeman,3,hempc101,Charlie Hemphill,9,paref101,Freddy Parent,6,ferrh101,Hobe Ferris,4,crigl101,Lou Criger,2,wintg101,George Winter,1,fultd101,Dave Fultz,8,davih101,Harry Davis,3,crosl101,Lave Cross,5,lajon101,Nap Lajoie,4,seybs101,Socks Seybold,9,mcinm101,Matty McIntyre,7,smith104,Harry Smith,2,dolaj101,Joe Dolan,6,frasc101,Chick Fraser,1,,D
19010731,0,Wed,PHI,NL,81,BRO,NL,84,3,0,54,D,,,,NYC12,1700,129,100000011,0,33,8,0,0,0,3,1,-1,0,1,-1,8,2,-1,-1,0,5,1,0,0,0,0,27,8,1,0,0,0,31,3,0,0,0,0,0,-1,0,5,-1,7,1,-1,-1,0,9,1,2,0,2,0,27,14,3,0,1,0,emslb101,Bob Emslie,,(none),,(none),,(none),,(none),,(none),shetb801,Bill Shettsline,hanln101,Ned Hanlon,townh101,Happy Townsend,donob101,Bill Donovan,,(none),,(none),townh101,Happy Townsend,donob101,Bill Donovan,thomr101,Roy Thomas,8,wolvh101,Harry Wolverton,5,flice101,Elmer Flick,9,delae101,Ed Delahanty,7,mcfae101,Ed McFarland,2,jennh101,Hughie Jennings,3,hallb101,Bill Hallman,4,crosm101,Monte Cross,6,townh101,Happy Townsend,1,kellj106,Joe Kelley,3,keelw101,Willie Keeler,9,shecj101,Jimmy Sheckard,7,dalyt101,Tom Daly,4,dahlb102,Bill Dahlen,6,mccrt101,Tom McCreery,8,irwic101,Charlie Irwin,5,farrd102,Duke Farrell,2,donob101,Bill Donovan,1,,D
19010731,0,Wed,NY1,NL,77,BSN,NL,80,0,5,51,D,,,,BOS05,2500,100,0,10000013x,31,5,0,0,0,0,0,-1,2,0,-1,1,0,-1,-1,0,6,2,5,0,0,0,24,9,1,0,1,0,29,9,1,0,0,5,2,-1,0,2,-1,1,1,-1,-1,0,4,1,0,0,0,0,27,10,0,0,0,0,dwyef101,Frank Dwyer,,(none),,(none),,(none),,(none),,(none),davig102,George Davis,selef801,Frank Selee,willv101,Vic Willis,denzr101,Roger Denzer,,(none),,(none),denzr101,Roger Denzer,willv101,Vic Willis,vanhg101,George Van Haltren,8,selbk101,Kip Selbach,7,stras102,Sammy Strang,4,davig102,George Davis,6,mcbra101,Algie McBride,9,buelc101,Charlie Buelow,5,warnj103,Jack Warner,2,ganzj101,John Ganzel,3,denzr101,Roger Denzer,1,slagj102,Jimmy Slagle,9,tennf102,Fred Tenney,3,demog101,Gene DeMontreville,4,coold101,Duff Cooley,8,murpf101,Frank Murphy,7,loweb101,Bobby Lowe,5,longh101,Herman Long,6,kittm101,Malachi Kittridge,2,willv101,Vic Willis,1,,D
19010731,0,Wed,CHN,NL,90,CIN,NL,84,4,5,83,D,,,,CIN05,800,180,2200000000,1.03E+11,52,10,2,0,0,3,1,-1,0,5,-1,11,5,-1,-1,0,12,1,5,0,1,0,41,24,1,0,2,0,49,13,2,0,0,3,3,-1,0,6,-1,15,2,-1,-1,0,12,1,2,0,0,0,42,17,5,0,1,0,nashb101,Billy Nash,browt102,Tom Brown,,(none),,(none),,(none),,(none),loftt101,Tom Loftus,mcphb101,Bid McPhee,hahnn101,Noodles Hahn,hught103,Tom Hughes,,(none),,(none),hught103,Tom Hughes,hahnn101,Noodles Hahn,hartt102,Topsy Hartsel,7,greed103,Danny Green,8,chanf101,Frank Chance,9,doylj103,Jack Doyle,3,raymf101,Fred Raymer,5,chilp102,Pete Childs,4,mccob104,Barry McCormick,6,kahom101,Mike Kahoe,2,hught103,Tom Hughes,1,dobbj101,John Dobbs,5,harld101,Dick Harley,7,beckj103,Jake Beckley,3,craws101,Sam Crawford,9,magog101,George Magoon,6,bay-h101,Harry Bay,8,fox-b101,Bill Fox,4,bergb102,Bill Bergen,2,hahnn101,Noodles Hahn,1,,D
19010801,1,Thu,WS1,AL,78,BLA,AL,76,5,6,53,D,,,,BAL09,0,120,20010020,100010022,39,12,0,0,1,5,2,-1,0,2,-1,-1,0,-1,-1,0,11,1,6,0,0,0,26,12,0,0,1,0,37,13,2,0,0,6,0,-1,0,3,-1,-1,2,-1,-1,0,8,1,5,0,0,0,27,11,5,1,1,0,cantj801,Joe Cantillon,haskj901,Jack Haskell,,(none),,(none),,(none),,(none),mannj102,Jim Manning,mcgrj101,John McGraw,mcgij101,Joe McGinnity,geard102,Dale Gear,,(none),,(none),geard102,Dale Gear,mcgij101,Joe McGinnity,waldi101,Irv Waldron,8,farrj103,John Farrell,4,dungs101,Sam Dungan,9,gradm101,Mike Grady,3,clarb103,Boileryard Clarke,2,fostp101,Pop Foster,7,cougb101,Bill Coughlin,5,clinb101,Billy Clingman,6,geard102,Dale Gear,1,dunnj102,Jack Dunn,5,donlm101,Mike Donlin,7,seymc101,Cy Seymour,9,willj106,Jimmy Williams,4,keisb101,Bill Keister,6,brods101,Steve Brodie,8,hartb104,Jimmy Hart,3,bresr102,Roger Bresnahan,2,mcgij101,Joe McGinnity,1,,D
